dcode,dname,เขต,รหัสสถานี,สถานี,วัน-เวลา,ฝน 5 นาที,ฝน 15 นาที,ฝน 30 นาที,ฝน 1 ชม.,ฝน 3 ชม.,ฝน 6 ชม.,ฝน 12 ชม.,ฝน 24 ชม.,date_object,season,active_storms_count,max_vmax_all_storms,min_mlsp_all_storms,active_storm_names
1043,เขตคันนายาว,คันนายาว,RF.KNY.02,จุดวัด ค.ลำชะล่า-ถ.นวมินทร์,15/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-15,Summer,1,25.0,998.0,['MOCHA']
1006,เขตบางกะปิ,บางกะปิ,RF.BKP.02,จุดวัด ค.แสนแสบ-เขตบางกะปิ,15/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-15,Summer,1,25.0,998.0,['MOCHA']
1005,เขตบางเขน,บางเขน,RF.BKA.01,สนข.บางเขน,15/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-15,Summer,1,25.0,998.0,['MOCHA']
1038,เขตลาดพร้าว,ลาดพร้าว,RF.LPW.01,สนข.ลาดพร้าว,15/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-15,Summer,1,25.0,998.0,['MOCHA']
1046,เขตคลองสามวา,คลองสามวา,RF.KSW.03,จุดวัด ค.เก้า-วัดศรีสุขฯ,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2023-05-16,Rainy,0,0.0,,[]
1010,เขตมีนบุรี,มีนบุรี,RF.MBR.05,จุดวัด ค.บึงใหญ่-วัดทองสัมฤทธิ์,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2023-05-16,Rainy,0,0.0,,[]
1048,เขตทวีวัฒนา,ทวีวัฒนา,RF.TWW.02,ปตร.คลองทวีวัฒนา,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,2023-05-16,Rainy,0,0.0,,[]
1027,เขตบึงกุ่ม,บึงกุ่ม,RF.BKM.01,สนข.บึงกุ่ม,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2023-05-16,Rainy,0,0.0,,[]
1017,เขตห้วยขวาง,ห้วยขวาง,RF.HKG.01,สนข.ห้วยขวาง,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.5,0.5,5.0,2023-05-16,Rainy,0,0.0,,[]
1049,เขตทุ่งครุ,ทุ่งครุ,RF.TKU.02,ปตร.คลองรางจาก-ถ.ประชาอุทิศ,16/05/2566 00:00,0.0,0.0,0.0,0.0,4.5,4.5,4.5,4.5,2023-05-16,Rainy,0,0.0,,[]
1044,เขตสะพานสูง,สะพานสูง,RF.SPS.01,สนข.สะพานสูง,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2023-05-16,Rainy,0,0.0,,[]
1006,เขตบางกะปิ,บางกะปิ,RF.BKP.02,จุดวัด ค.แสนแสบ-เขตบางกะปิ,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2023-05-16,Rainy,0,0.0,,[]
1021,เขตบางขุนเทียน,บางขุนเทียน,RF.BKT.02,ส.คลองเลนเปน,16/05/2566 00:00,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2023-05-16,Rainy,0,0.0,,[]
1034,เขตสวนหลวง,สวนหลวง,RF.SLG.01,สนข.สวนหลวง,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2023-05-16,Rainy,0,0.0,,[]
1003,เขตหนองจอก,หนองจอก,RF.NJK.07,จุดวัด ค.แสนแสบ-วัดทรัพย์ฯ,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2023-05-16,Rainy,0,0.0,,[]
1024,เขตราษฏร์บูรณะ,ราษฏร์บูรณะ,RF.RBN.02,ส.คลองแจงร้อน,16/05/2566 00:00,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2023-05-16,Rainy,0,0.0,,[]
1011,เขตลาดกระบัง,ลาดกระบัง,RF.LKB.04,จุดวัด ค.ประเวศฯ-ถ.ร่วมพัฒนา,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2023-05-16,Rainy,0,0.0,,[]
1038,เขตลาดพร้าว,ลาดพร้าว,RF.LPW.01,สนข.ลาดพร้าว,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2023-05-16,Rainy,0,0.0,,[]
1028,เขตสาทร,สาทร,RF.STN.01,สนข.สาทร,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.5,1.5,1.5,2.0,2023-05-16,Rainy,0,0.0,,[]
1042,เขตสายไหม,สายไหม,RF.SMI.03,ปตร.พระยาสุเรนทร์,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,2023-05-16,Rainy,0,0.0,,[]
1031,เขตบางคอแหลม,บางคอแหลม,RF.BKL.02,ส.วัดไทร,16/05/2566 00:00,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2023-05-16,Rainy,0,0.0,,[]
1012,เขตยานนาวา,ยานนาวา,RF.YNW.01,สนข.ยานนาวา,16/05/2566 00:00,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2023-05-16,Rainy,0,0.0,,[]
1033,เขตคลองเตย,คลองเตย,RF.KTY.05,จุดวัดสวนเบญจสิริ,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-16,Rainy,0,0.0,,[]
1030,เขตจตุจักร,จตุจักร,RF.CTC.03,จุดวัด ถ.เทศบาลสงเคราะห์,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-16,Rainy,0,0.0,,[]
1026,เขตดินแดง,ดินแดง,RF.DDG.02,ศูนย์ฯ (ดินแดง),16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2023-05-16,Rainy,0,0.0,,[]
1015,เขตธนบุรี,ธนบุรี,RF.TBR.02,ส.คลองสำเหร่,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2023-05-16,Rainy,0,0.0,,[]
1020,เขตบางกอกน้อย,บางกอกน้อย,RF.BKN.02,ส.คลองมอญ,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-16,Rainy,0,0.0,,[]
1040,เขตบางแค,บางแค,RF.BKE.04,หมู่บ้านเศรษฐกิจ ซอย 26,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-16,Rainy,0,0.0,,[]
1004,เขตบางรัก,บางรัก,RF.BRK.01,สนข.บางรัก,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-16,Rainy,0,0.0,,[]
1032,เขตประเวศ,ประเวศ,RF.PWT.01,สนข.ประเวศ,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-16,Rainy,0,0.0,,[]
1009,เขตพระโขนง,พระโขนง,RF.PKN.01,สนข.พระโขนง,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-16,Rainy,0,0.0,,[]
1022,เขตภาษีเจริญ,ภาษีเจริญ,RF.PSC.04,ส.คลองภาษีเจริญ,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2023-05-16,Rainy,0,0.0,,[]
1045,เขตวังทองหลาง,วังทองหลาง,RF.WTL.01,สนข.วังทองหลาง,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-16,Rainy,0,0.0,,[]
1023,เขตหนองแขม,หนองแขม,RF.NKM.02,จุดวัด ค.ทวีฯ-ค.ภาษีฯ,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-16,Rainy,0,0.0,,[]
1018,เขตคลองสาน,คลองสาน,RF.KSN.01,สนข.คลองสาน,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1043,เขตคันนายาว,คันนายาว,RF.KNY.02,จุดวัด ค.ลำชะล่า-ถ.นวมินทร์,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1035,เขตจอมทอง,จอมทอง,RF.JTG.01,สนข.จอมทอง,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1036,เขตดอนเมือง,ดอนเมือง,RF.DMG.01,สนข.ดอนเมือง,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1002,เขตดุสิต,ดุสิต,RF.DST.01,สนข.ดุสิต,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1019,เขตตลิ่งชัน,ตลิ่งชัน,RF.TLC.01,สนข.ตลิ่งชัน,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1016,เขตบางกอกใหญ่,บางกอกใหญ่,RF.BKY.01,สนข.บางกอกใหญ่,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1005,เขตบางเขน,บางเขน,RF.BKA.01,สนข.บางเขน,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1029,เขตบางซื่อ,บางซื่อ,RF.BSU.01,สนข.บางซื่อ,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1047,เขตบางนา,บางนา,RF.BNA.01,สนข.บางนา,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1050,เขตบางบอน,บางบอน,RF.BBN.01,สนข.บางบอน,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1025,เขตบางพลัด,บางพลัด,RF.BPD.01,สนข.บางพลัด,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1007,เขตปทุมวัน,ปทุมวัน,RF.PTW.01,สนข.ปทุมวัน,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1008,เขตป้อมปราบศัตรูพ่าย,ป้อมปราบฯ,RF.PPS.01,สนข.ป้อมปราบฯ,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1014,เขตพญาไท,พญาไท,RF.PYT.01,สนข.พญาไท,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1001,เขตพระนคร,พระนคร,RF.PNK.01,สนข.พระนคร,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1037,เขตราชเทวี,ราชเทวี,RF.RTW.01,สนข.ราชเทวี,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1039,เขตวัฒนา,วัฒนา,RF.WTN.01,สนข.วัฒนา,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1013,เขตสัมพันธวงศ์,สัมพันธวงศ์,RF.SPW.01,ท่าน้ำสวัสดี,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1041,เขตหลักสี่,หลักสี่,RF.LSI.01,สนข.หลักสี่,16/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-16,Rainy,0,0.0,,[]
1049,เขตทุ่งครุ,ทุ่งครุ,RF.TKU.01,สนข.ทุ่งครุ,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1016,เขตบางกอกใหญ่,บางกอกใหญ่,RF.BKY.02,ส.คลองบางกอกใหญ่,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1022,เขตภาษีเจริญ,ภาษีเจริญ,RF.PSC.04,ส.คลองภาษีเจริญ,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1012,เขตยานนาวา,ยานนาวา,RF.YNW.01,สนข.ยานนาวา,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1024,เขตราษฏร์บูรณะ,ราษฏร์บูรณะ,RF.RBN.01,สนข.ราษฎร์บูรณะ,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1028,เขตสาทร,สาทร,RF.STN.01,สนข.สาทร,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1042,เขตสายไหม,สายไหม,RF.SMI.02,ปตร.คลองสองสายใต้,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1033,เขตคลองเตย,คลองเตย,RF.KTY.01,สนข.คลองเตย,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1018,เขตคลองสาน,คลองสาน,RF.KSN.01,สนข.คลองสาน,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1046,เขตคลองสามวา,คลองสามวา,RF.KSW.01,สนข.คลองสามวา,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1043,เขตคันนายาว,คันนายาว,RF.KNY.02,จุดวัด ค.ลำชะล่า-ถ.นวมินทร์,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1030,เขตจตุจักร,จตุจักร,RF.CTC.01,บ่อสูบศาลอาญารัชดา,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1035,เขตจอมทอง,จอมทอง,RF.JTG.01,สนข.จอมทอง,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1036,เขตดอนเมือง,ดอนเมือง,RF.DMG.01,สนข.ดอนเมือง,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1026,เขตดินแดง,ดินแดง,RF.DDG.02,ศูนย์ฯ (ดินแดง),17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1002,เขตดุสิต,ดุสิต,RF.DST.01,สนข.ดุสิต,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1019,เขตตลิ่งชัน,ตลิ่งชัน,RF.TLC.01,สนข.ตลิ่งชัน,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1048,เขตทวีวัฒนา,ทวีวัฒนา,RF.TWW.01,สนข.ทวีวัฒนา,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1015,เขตธนบุรี,ธนบุรี,RF.TBR.01,สนข.ธนบุรี,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1020,เขตบางกอกน้อย,บางกอกน้อย,RF.BKN.01,สนข.บางกอกน้อย,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1006,เขตบางกะปิ,บางกะปิ,RF.BKP.02,จุดวัด ค.แสนแสบ-เขตบางกะปิ,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1021,เขตบางขุนเทียน,บางขุนเทียน,RF.BKT.01,สนข.บางขุนเทียน,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1005,เขตบางเขน,บางเขน,RF.BKA.01,สนข.บางเขน,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1031,เขตบางคอแหลม,บางคอแหลม,RF.BKL.01,สนข.บางคอแหลม,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1040,เขตบางแค,บางแค,RF.BKE.01,สนข.บางแค,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1029,เขตบางซื่อ,บางซื่อ,RF.BSU.01,สนข.บางซื่อ,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1047,เขตบางนา,บางนา,RF.BNA.01,สนข.บางนา,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1050,เขตบางบอน,บางบอน,RF.BBN.01,สนข.บางบอน,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1025,เขตบางพลัด,บางพลัด,RF.BPD.01,สนข.บางพลัด,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1004,เขตบางรัก,บางรัก,RF.BRK.01,สนข.บางรัก,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1027,เขตบึงกุ่ม,บึงกุ่ม,RF.BKM.01,สนข.บึงกุ่ม,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1007,เขตปทุมวัน,ปทุมวัน,RF.PTW.01,สนข.ปทุมวัน,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1032,เขตประเวศ,ประเวศ,RF.PWT.01,สนข.ประเวศ,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1008,เขตป้อมปราบศัตรูพ่าย,ป้อมปราบฯ,RF.PPS.01,สนข.ป้อมปราบฯ,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1014,เขตพญาไท,พญาไท,RF.PYT.01,สนข.พญาไท,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1009,เขตพระโขนง,พระโขนง,RF.PKN.01,สนข.พระโขนง,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1001,เขตพระนคร,พระนคร,RF.PNK.01,สนข.พระนคร,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1010,เขตมีนบุรี,มีนบุรี,RF.MBR.01,สนข.มีนบุรี,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1037,เขตราชเทวี,ราชเทวี,RF.RTW.01,สนข.ราชเทวี,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1011,เขตลาดกระบัง,ลาดกระบัง,RF.LKB.02,ปตร.คลองประเวศฯ-ลาดกระบัง,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1038,เขตลาดพร้าว,ลาดพร้าว,RF.LPW.01,สนข.ลาดพร้าว,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1045,เขตวังทองหลาง,วังทองหลาง,RF.WTL.01,สนข.วังทองหลาง,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1039,เขตวัฒนา,วัฒนา,RF.WTN.01,สนข.วัฒนา,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1034,เขตสวนหลวง,สวนหลวง,RF.SLG.01,สนข.สวนหลวง,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1044,เขตสะพานสูง,สะพานสูง,RF.SPS.01,สนข.สะพานสูง,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1013,เขตสัมพันธวงศ์,สัมพันธวงศ์,RF.SPW.01,ท่าน้ำสวัสดี,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1023,เขตหนองแขม,หนองแขม,RF.NKM.01,สนข.หนองแขม,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1003,เขตหนองจอก,หนองจอก,RF.NJK.01,สนข.หนองจอก,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1041,เขตหลักสี่,หลักสี่,RF.LSI.01,สนข.หลักสี่,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1017,เขตห้วยขวาง,ห้วยขวาง,RF.HKG.01,สนข.ห้วยขวาง,17/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-17,Rainy,1,15.0,1007.0,['INVEST']
1048,เขตทวีวัฒนา,ทวีวัฒนา,RF.TWW.04,จุดวัด ค.ทวีฯ-ค.บางเชือกหนัง,18/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2023-05-18,Rainy,1,20.0,1006.0,['INVEST']
1033,เขตคลองเตย,คลองเตย,RF.KTY.01,สนข.คลองเตย,18/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-18,Rainy,1,20.0,1006.0,['INVEST']
1018,เขตคลองสาน,คลองสาน,RF.KSN.01,สนข.คลองสาน,18/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-18,Rainy,1,20.0,1006.0,['INVEST']
1046,เขตคลองสามวา,คลองสามวา,RF.KSW.01,สนข.คลองสามวา,18/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-18,Rainy,1,20.0,1006.0,['INVEST']
1043,เขตคันนายาว,คันนายาว,RF.KNY.02,จุดวัด ค.ลำชะล่า-ถ.นวมินทร์,18/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-18,Rainy,1,20.0,1006.0,['INVEST']
1030,เขตจตุจักร,จตุจักร,RF.CTC.01,บ่อสูบศาลอาญารัชดา,18/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-18,Rainy,1,20.0,1006.0,['INVEST']
1035,เขตจอมทอง,จอมทอง,RF.JTG.01,สนข.จอมทอง,18/05/2566 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-18,Rainy,1,20.0,1006.0,['INVEST']
